003/Inst,001/BSN,OCLC number(s),245a/Title
NjP,2351436,"19592771","Munākh Sūrīyah /"
NjP,2407729,"12144073","Hadiyyat al-'arifin, asma al-muallifin va asar al-musannifin."
NjP,2486195,"40819360","al-Risālah al-Muḥammadīyah,"
NjP,261234,"34526090","Masālik al-afhām fī sharḥ Sharāʼiʻ al-Islām /"
NjP,2638741,"42276579","al-Risālah al-Muḥammadīyah ..."
NjP,265005,"78627022","al-Muqniʻah /"
NjP,2729989,"5214028","Taqwīm al-Nīl"
NjP,2749612,"14270265","Arḍ wa-al-iṣlāḥ al-zirāʻī fī Sūrīyah,"
NjP,2754859,"18917655","Bibliyūghrāfīyat al-adab al-ʻArabī al-masraḥ̄ī al-ḥadīth"
NjP,2759235,"22329499","al-Madrasah al-Sharābīyah aw "al-Qasr al-ʻAbbāsī" fī qalʻat Baghdād."
NjP,2759444,"22427695","al-Ansāb wa-al-usar"
NjP,2761787,"23497273","Tārīkh al-rawḍah al-Ḥusaynīyah al-muṣawwar /"
NjP,2761851,"23498025","Dalīl al-marājiʻ al-ʻArabīyah /"
NjP,2767294,"28961289","Marāqid al-maʻārif /"
NjP,2775591,"42519932","Qānūn al-Maṣlaḥah al-mālīyah al-Miṣrīyah Ṭabʻah muʾaqqatah."
NjP,2785809,"42812631","Rasāʼil ... maʻrūf ba-Farāʼid, bā taṣḥīḥ-i Husayn Khādimi ..."
NjP,2785819,"42812675","Ḥāshiyat al-Makāsib."
NjP,2787221,"42846574","Thalāthūn sanah fī khidmat al-insān, 1929-1959."
NjP,2787862,"42862576","Ahdāf al-ʻumrān fī'l-mamlakah al-ʻarabīyah al-Suʻūdīyah ..."
NjP,2787877,"42862600","Quṣūr wa-tuḥaf min Muḥammad ʻAlī ilā Fārūq /"
NjP,2788231,"42866866","Ḥarīq al-jāmiʻ al-Umawī ayyāma al-ʻUthmānīyīn;"
NjP,2788719,"42892556","Tawḍīḥ al-murād,"
NjP,2794678,"78913077","Kitāb Sharḥ al-Nuqāyah /"
NjP,2834360,"42899470","Khulāṣat al-ʻAdhb al-zulāl fī mabāḥith ruʼyat al-hilāl."
NjP,2954142,"43487616","Mashāriq al-uṣūl ..."
NjP,2954834,"43493177","[Sharḥ Ghurar al-farāʾid fī fann al-ḥikmah."
NjP,2963526,"81317204","al-Ṭibāʻah wa-risālatuhā al-qawmīyah fī ʻālaminā al-ʻArabī /"
NjP,3000651,"12016692","Fihris al-kutub al-ʾạrabīyah al-mawjūdah bi-al-dār."
NjP,3000652,"12016756|162502323","Iqtisad-i bimar-i kitab."
NjP,3035493,"43570341","al-Munyah fī tạhqīq ḥukm al-shārib wa-al-liḥyah."
NjP,3054347,"43866493","Fihris al-kutub al-mawjūdah bi-al-Maktabah al-Azharīyah ..."
NjP,3195527,"168779755","al-Kitāb al-dhahabī lil-maḥākim al-ahlīyah :"
NjP,3203009,"31148313","al-Jumhūrīyah al-ʻArabīyah al-Muttaḥidah :"
NjP,324014,"82745371","Fī al-ʻālam al-jadīd,"
NjP,3872952,"43370624","Kitāb kashf al-ẓunūn ʻan asāmī al-kutub wa-al-funūn /"
NjP,398984,"22336264|37614670","Miftāḥ al-karāmah fī sharḥ Qawāʻid al-ʻallāmah /"
NjP,416805,"23695456","al-Muʼtamar al-ʻArabī al-qawmī fī Bulūdān, 1937 /"
NjP,416915,"81869530","Īrān fawqa al-burkān /"
NjP,417484,"83567217","Hidāyat al-mustarshidīn fī sharḥ Maʻālim al-dīn /"
NjP,4227328,"30598670","Riḥlat sumūw al-amīr Muḥammad ʻAlī Bāshā shaqīq al-janāb al-ʻālī al-khidawī ilá al-jihah al-shamālīyah li-Amrīkā."
NjP,4227402,"145566912","Fihris majmūʻat maḥāḍir wa-qarārāt Majlis al-Azhar al-Aʻlá."
NjP,435870,"23697665","al-Qawāʻid wa-al-fawāʼid fī al-fiqh wa-al-uṣūl al-ʻArabīyah /"
NjP,438256,"22304599","al-Fuṣūl al-Gharawīyah fī al-uṣūl al-fiqhīyah /"
NjP,450736,"36530387","al-Fihrist /"
NjP,452504,"84195335","Kitāb muntahá al-maṭlab /"
NjP,457155,"57626462","Hidāyat al-ṭālib ilá asrār al-Makāsib /"
NjP,463108,"27033342","al-Taʻlīqāt ʻalá sharḥ al-Lumʻah al-Dimashqīyah /"
NjP,463407,"25344975","Mashāriq al-shumūs fī sharḥ al-Durūs /"
NjP,463420,"82745695","al-Muʻtabar fī sharḥ al-Mukhtaṣar /"
NjP,464651,"23699595","Mustanad al-Shīʻah fī aḥkām al-sharīʻah /"
NjP,468077,"23485880|51782623","Kitāb al-makhṭūṭāt al-ʻArabīyah li-katabat al-Naṣrānīyah,"
NjP,5842327,"145082186","Hādhā kitāb Tadhkirat khawāṣṣ al-ummah fī maʻrifat al-aʼimmah /"
NjP,613954,"31676012","ʻUmdat al-kuttāb wa-ʻuddat dhawī al-albāb :"
NjP,615378,"25296847","Kashf al-astār ʻan wajh al-kutub wa-al-asfār /"
NjP,621738,"54560110|23502357|15968565|20352396","al-Dharīʻah ilá taṣānīf al-Shīʻah /"
NjP,6434062,"23486830","Fihrist al-kutub al-Fārisīyah wa-al-Jāwīyah."
NjP,6537786,"40969939","al-Hadīyah al-ʻAlāʼīyah /"
NjP,676170,"30515530|29937265|27236519|25345043|37946226","Lubāb al-ansāb wa-al-alqāb wa-al-aʻqāb /"
NjP,7015095,"38196318","Sharḥ al-Mathnawī al-musmā bi-al-Nahj al-quā /"
NjP,769160,"27054440","Kitāb Jāmiʻ al-maqāṣid fī sharḥ al-qawāʻid /"
NjP,787722,"27635438","Ḥāshīyat Kitāb al-Makāsib /"
NjP,857296,"29685472","Tanbīh al-ghāfilīn /"
NjP,858977,"175696178|29745491","Jāmiʻ al-maqāl fīmā yataʻallaqu bi-aḥwāl al-ḥadīth wa-al-rijāl /"
NjP,863675,"175698369","Maktūbāt al-Imām al-Rabbānī /"
NjP,967263,"32418640","al-Muʼāmarāt al-imbiryālīyah al-Amirīkīyah fī iṭār tazwīr al-wathāʼiq /"
