003/Inst,001/BSN,OCLC number(s),245a/Title
NNU,002812165,,"Fatḥ al-Andalus :"
NNU,002820630,,"Muḥammad Mahdī al-Jawāhirī,"
NNU,002820750,,"Barīd al-ʻawdah :"
NNU,002823547,,"Ghadan yaʼtī al-rabīʻ,"
NNU,002854153,,"ʻĪd fī al-bayt"
NNU,002855506,,"al-Shaykh Najīb al-Ḥaddād :"
NNU,002855507,,"Khārij al-ḥarīm"
NNU,002855508,,"Hitāf al-aawdīyah,"
NNU,002862485,,"Thalāthūn qaṣīdah /"
NNU,002933615,,"Khubz al-ḥukūmah :"
NNU,002933617,,"al-Taṭaruf wa-al-iṣlāḥ /"
NNU,002933633,,"Maʻa al-nās /"
NNU,002933635,,"Maqālāt fī kalimāt"
NNU,002933683,,"Min ḥadīth al-nafs"
NNU,002933684,,"Ṭūfān,"
NNU,002950958,,"Rawāʼiʻ Iqbāl /"
NNU,002966354,,"Dirāsāt fī al-shiʻr al-Jāhilī /"
NNU,002966597,,"Hādhā Kitāb al-najm al-thāqib fī al-muḥākamah bayna al-Barjīs wa-al-Jawāyib,"
