003/Inst,001/BSN,OCLC number(s),245a/Title
NjP,2788248,"42866988|178697372","Dāʼirat al-maʻārif al-ʻAlawīyah ḥawla al-Kalimāt al-qiṣār lil-imām Amīr al-Muʼminīn ʻAlī ... Sharḥ ... Javād Tārā."
NjP,388749,"22315503","al-Fawāʼid al-mufhimah fī sharḥ al-Jazarīyah al-Muqaddimah /"
NjP,157458,"175763537|79983339","Tashayyuʻ ʻalavī va tashayyuʻ Ṣafavī /"
NjP,1601644,"42838653|177351187","Ḥukm ziyārat al-qubūr wa-al-istinjād bi-al-maqbūr."
NjP,321664,"175732306|15123163","Mirʼāt al-uqūl fī sharḥ akhbār Āl al-Rasūl :"
NjP,2760966,"178298163|23483378","al-Imāmah al-kubrā wa-al-khilāfah al-ʻuẓmā /"
NjP,474230,"27738576","Ṭabaqāt aʻlām al-Shīʻah /"
NjP,1391567,"16772354|176589490","Kitāb maʻrifat ʻulūm al-ḥadīth."
NjP,2826438,"178016250|22535741","Muntakab al-athar fī al-Imām al-Thānī ʻAshar,"
NjP,238429,"175784007|21118491","al-Ijtihād wa-al-taqlīd min al-Tanqīḥ fī sharḥ al-ʻUrwah al-wuthqá́:"
NjP,2751872,"16358863","[Mawārid al-itḥāf fī nuqabāʾ al-ashrāf /"
NjP,440804,"25296595","al-Wajīzah fī al-dirāyah /"
NjP,618399,"26578558","Sharḥ al-akhbār fī faḍāʾil al-aʾimmah al-aṭhār /"
NjP,415878,"175778532|15077557","Muʻjam alfāẓ al-Qurʼān al-karīm."
NjP,479816,"26476464|175572376","Miṣbāḥ al-mutahajjid :"
NjP,4227389,"78595908","Ṣilat al-Islām bi-iṣlāḥ al-Masīḥīyah :"
NjP,798333,"27885587|176772191","al-Iʻtiqādāt ; wa-Risālah fī ḥall ḥadīth madhkūr fī al-ʻilal wa-al-ʻuyūn /"
NjP,782986,"27444242","Asnā al-maṭālib fī-manāqib sayyidinā ʻAlī ibn ʻAbī Ṭālib."
NjP,398997,"175634715|22319625","Kitāb Maqtal al-Ḥusayn /"
NjP,5833014,"391963845|85059251","Khazīnat al-asrār jalīlat al-adhkār /"
NjP,2751048,"15517096|178166770","Najāt al-khalaf fī i ʻtiqād al-salaf /"
NjP,582260,"25413530","Risālat al-Imām al-Riḍā al-dhahabīyah fī al-ṭibb wa-al-wiqāyah /"
NjP,430442,"81572925","Iḥyāʾ al-dāthir min al-qarn al-ʻāshir /"
NjP,1538766,"23668260|177163441","Ikmāl al-dīn wa-itmām al-niʻmah fī ithbāt al-rajʻah,"
NjP,1295998,"54875494|264905620|177011447|18200043","Kitāb al-riyāḍah wa Adab al-nafs"
NjP,2786680,"42831010","Nūr al-iqtibās fī Mishkāt waṣīyat al-Nabī ... li-Ibn ʻAbbās."
NjP,1564403,"42809561","Ṣifāt al-Shīʻah va Faḍāʼil al-Shīʻah ..."
